evento_risco_id,transacao_id,score_risco,nivel_risco,regra_acionada,decisao,data_hora_evento,detalhes
40b6f7a3-3775-4ba0-afa6-6f417addfe89,5dd52556-3177-4884-b692-f1b9e5d33d51,75.57,ALTO,MULTIPLAS_TENTATIVAS,APROVAR,2026-03-14T11:38:26,Fugit inventore saepe provident recusandae sint nobis quibusdam vero.
20fe3d73-2c3c-4d15-97ea-562298475ea0,c9810a2a-8edf-491f-994b-79655ff56e5c,38.1,BAIXO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-03-07T03:04:04,Cupiditate excepturi reiciendis autem.
3506e1ce-b54b-4e63-8f87-d1f6dba80d89,3b54cb77-1c8a-4e16-a9dc-b14e3b352786,95.3,ALTO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-06-19T21:15:24,Laboriosam dolor a non excepturi incidunt placeat omnis vitae.
282f0068-0367-4b55-994d-9b64b2b01d58,3f5d3777-82b9-40c6-aacb-80b8ffdc8002,1.2,BAIXO,DISPOSITIVO_DESCONHECIDO,APROVAR,2026-04-20T01:13:20,Cum distinctio at in totam saepe.
801bd299-0d5a-4c28-bde7-abaf3234e773,85d45f85-c926-4b1f-b0b0-4e74eefdf140,95.42,ALTO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-06-13T22:19:07,Doloremque sit aliquam vero cum deserunt earum itaque.
e2c3ff72-7382-4580-abd3-f575a7a3c33f,4bef42fd-e461-4a40-b9ff-9cb8aa1f5acd,68.52,MEDIO,MULTIPLAS_TENTATIVAS,REVISAR,2026-05-09T05:38:47,Corrupti enim optio quam libero incidunt dolorem.
dff144e9-3c2e-4f96-aef2-f1da44937048,d21b3444-0c16-4880-80ce-4a76e384be3d,42.68,MEDIO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-06-29T14:13:02,Ipsum nemo dolor blanditiis tenetur error placeat ut.
d4158615-40dc-4849-ade6-42b80b577e19,9c685d5a-e956-48a1-8752-678e7afbf6cb,77.67,ALTO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-07-18T06:50:19,Provident mollitia soluta saepe quos ipsum facere numquam dolores qui ex.
4fcc4924-f3f0-4824-a22b-f8cd562e974a,e74b4377-bab7-4d3e-9d4d-bfc5be95288b,24.64,BAIXO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-04-25T14:11:51,Deleniti rem dicta molestias odit mollitia explicabo.
cc361d06-0f5d-4111-9d42-2ccd56c299ac,ee58b99b-f8f4-41f7-9f54-e2d97f202640,41.84,MEDIO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-06-30T23:39:45,Molestiae autem ea adipisci esse reiciendis nam.
7a1aeee0-8fe9-4bd4-b951-db7262b4b22d,145adb65-5935-49b3-ae67-425d48379b1a,49.85,MEDIO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-03-29T11:55:46,Perspiciatis autem quaerat quidem ipsam vero.
bd60faca-ea2b-45f9-93b6-2d55157640da,9aa3c75a-b23e-418b-8b84-f2e0216937a4,19.38,BAIXO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-03-13T11:41:20,Excepturi tempore assumenda ea consequuntur repudiandae sunt.
716c2214-df8b-4654-a9e8-7cfa226c421b,8df0efb5-9757-43d9-bb28-7be1cae64d9b,53.73,MEDIO,VALOR_ATIPICO,APROVAR,2026-04-12T17:52:20,Iure iste tempora libero odio consequuntur corporis doloremque.
b31fc8e7-f473-4f3d-b52a-586ff0526a63,872af466-636e-48f5-9ae2-8b19648701e7,88.23,ALTO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-03-29T00:01:02,Aliquam praesentium in unde suscipit voluptatum aliquam magni delectus ratione.
cc76e339-e3ee-4b1b-9bfd-dcf2fc2f1f3c,d1c97674-4d46-43f7-a973-06ce33b356c7,20.96,BAIXO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-07-01T13:31:04,Delectus ipsam iusto perferendis amet cum sequi doloremque maiores nulla.
dd75ca84-479a-4a11-a46c-507902edc649,62646a02-e250-420a-b19d-ae6a0685bb78,11.76,BAIXO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-04-27T05:41:39,Deserunt voluptate error esse saepe reprehenderit nulla similique quo consequatur eveniet.
b6c5bd36-537e-432d-a510-ef29753ffff0,655171cd-b824-4967-8ec1-76869666a443,79.08,ALTO,VALOR_ATIPICO,APROVAR,2026-01-29T06:22:42,Ad quia voluptates sunt beatae similique libero provident.
12dd3bbe-9292-4202-b8e0-4e07cb496455,b820e71f-14b7-4a4b-a4de-fa5de0518d2d,13.14,BAIXO,VALOR_ATIPICO,APROVAR,2026-07-11T11:20:38,Expedita omnis quia necessitatibus nobis molestias amet fuga.
e665ca5a-2981-41b1-b83a-6da16cfd0fd6,e5ae10de-4a3c-4af9-a440-e918411518a3,56.91,MEDIO,MULTIPLAS_TENTATIVAS,APROVAR,2026-06-04T09:24:08,Saepe deserunt sint laborum aut unde unde.
3dc1b777-b484-493a-b73e-f68324c8c033,0b6f39b5-1fa3-40b0-916e-15af44ce5c3d,67.25,MEDIO,VALOR_ATIPICO,APROVAR,2026-06-24T10:47:28,Culpa modi maxime saepe modi dolore.
f4482171-c1ee-441b-a134-42b21fd0338f,38b12b0e-2ade-45d6-a07e-92bb45044f0c,33.4,BAIXO,DISPOSITIVO_DESCONHECIDO,APROVAR,2026-04-29T17:33:56,Minima consequuntur praesentium quibusdam facere explicabo pariatur animi aliquid.
c32b6cf7-17b9-4a3a-97e6-0b7804d5f4c0,50afa4f7-d4e2-4850-908c-2e539a3bb82d,27.87,BAIXO,VALOR_ATIPICO,REVISAR,2026-01-27T09:58:49,Repudiandae velit atque soluta quia quod doloremque doloremque.
ed7fa48d-b143-43ef-91f0-d9b528741302,6aaa372e-f11d-4d6a-a582-540f5733ee02,90.44,ALTO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-03-31T17:41:38,Dolores illo excepturi repudiandae numquam.
e4bd3575-5666-4fd8-ab24-14a2bc653ae2,9cd6ec5b-c7ab-4bc1-b326-f3223bbbb7bb,18.17,BAIXO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-03-11T08:01:41,Voluptatibus dignissimos ipsa nesciunt tempora optio deleniti.
8adde175-7399-4d40-b007-7ea306c2835f,2af97418-549e-4332-a3b0-f082b5928304,78.77,ALTO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-07-25T15:06:12,Distinctio asperiores facilis veniam totam.
992c2256-7ea0-48f1-be04-8dc14d5d54cc,b0fbcf21-a22d-4fae-94e2-3a72513ac1e0,84.27,ALTO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-07-07T23:13:23,Incidunt velit similique perspiciatis facere fuga hic laudantium mollitia ducimus.
11c5a96a-0b1b-4a43-b4da-d0110a955c34,3f7cbd78-0ff6-4b1b-a314-93d5dbf59329,5.64,BAIXO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-02-11T01:17:57,Beatae id quisquam iusto ipsam doloremque rem laudantium cumque beatae.
880e0cbe-495a-41e5-94e0-3730418cfa00,e30de15e-3f7a-43f3-86c1-c04a44b94451,95.41,ALTO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-03-08T14:32:55,Commodi ullam quae ipsa magni commodi.
8600427d-3da7-4c57-af9d-46c0929100ba,740046ff-d931-4292-863d-faaf572487c0,70.22,MEDIO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-03-20T05:12:34,Tenetur doloribus perferendis impedit ipsa quaerat aspernatur.
559c3f07-2e4c-49a8-88f9-d636767b0186,1a86c4df-8fcb-45f6-943c-a0a389629fda,41.29,MEDIO,VALOR_ATIPICO,BLOQUEAR,2026-07-19T20:02:20,Veritatis cumque non ab.
3bf4f202-5f28-4674-8f95-884e9f5bc255,772c9092-70cd-4fa5-8c3a-2e0dd6dfcb97,39.15,BAIXO,VALOR_ATIPICO,REVISAR,2026-03-04T12:00:17,Quibusdam sed et dignissimos veritatis quisquam nihil explicabo asperiores.
59ff57c0-9f5a-4f1f-9f2e-b9a2627c86f6,f019b376-adba-4a34-8ed1-a21545379f41,64.06,MEDIO,VALOR_ATIPICO,REVISAR,2026-03-12T10:03:36,Quas quisquam aperiam consequatur ad alias qui officia aut inventore eaque.
418caaa9-ff53-4677-9e2a-8380c54f7ad5,47931334-75b8-4885-b0ff-b5ccad205abe,41.24,MEDIO,MULTIPLAS_TENTATIVAS,REVISAR,2026-04-24T23:28:03,Provident vel voluptatum animi dignissimos explicabo.
0c6d3ee0-4b11-453c-9703-abc116af4c01,11d09e08-3fb4-4b91-a372-257105f170a4,16.89,BAIXO,VALOR_ATIPICO,APROVAR,2026-04-15T04:56:20,Tenetur maxime cumque cumque sed quod tempore deleniti.
26af07c7-6cf9-41b4-be04-bdc2667265fe,67abc63b-7b64-465d-a7d5-f01a2f85c02f,41.05,MEDIO,DISPOSITIVO_DESCONHECIDO,APROVAR,2026-03-16T10:17:00,Consequuntur laboriosam deleniti voluptatibus id repellat iure.
da001e0a-c69e-4860-95de-f0a3d8cb1fbf,0779c81e-e6f2-496f-97bb-5ee57822242e,26.4,BAIXO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-02-03T04:46:36,Sit laudantium aut ullam tenetur suscipit corrupti ad.
62ed29e8-d88e-4154-a5e7-53a437b7aedd,7c9eae59-92d4-4971-a6d8-613a22e90d5d,54.38,MEDIO,MULTIPLAS_TENTATIVAS,REVISAR,2026-03-26T06:02:21,Optio exercitationem aut iusto illum eaque minus eum hic.
023d4265-3488-4723-9112-b7ca1abf087b,7439fa13-d337-4f40-b914-24c5cd38bfe8,5.0,BAIXO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-03-22T12:21:40,Et perferendis odio ipsam aut et.
3412e4f7-a95f-49fe-8710-f251125178bf,8255e17a-8891-4a4b-ab0f-35c86dfaf537,86.69,ALTO,DISPOSITIVO_DESCONHECIDO,APROVAR,2026-04-05T13:08:19,Expedita vero placeat ut aliquam.
de58692c-8fc0-410e-bf9c-95c5099ae317,e7fde8c1-d360-432a-9845-6ca3629dff9f,44.87,MEDIO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-02-04T02:29:47,Quisquam ipsam repellendus sequi omnis perspiciatis deleniti distinctio eveniet expedita.
dd6881a3-0483-4bfe-a233-059ab5d9f8b3,c47d8983-6cb3-4bb1-847a-4fc7bf3aea59,63.99,MEDIO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-05-10T11:29:35,Beatae quia blanditiis nemo dolore quis.
7d56d4a0-fc3a-4ad0-8f79-6eea42013821,fd578164-d790-4ad7-be63-e84de5a4e134,56.08,MEDIO,VALOR_ATIPICO,BLOQUEAR,2026-03-21T15:54:01,Voluptatibus debitis incidunt placeat distinctio nam eligendi minus ex.
ef6efba1-6ca1-4870-bf5f-64fef51f84fb,abeb778e-9f8f-4544-b831-ff764cf07c1a,94.17,ALTO,VALOR_ATIPICO,APROVAR,2026-06-02T07:54:11,Laborum distinctio eveniet recusandae facilis deleniti voluptatem dignissimos aliquid beatae.
9b8df978-3913-4547-9564-8329a4296754,19ee49cb-19dd-4414-8676-5a3c8d779450,44.96,MEDIO,VALOR_ATIPICO,REVISAR,2026-05-14T20:53:11,Deserunt quisquam doloremque sapiente.
c943f64e-7128-4538-9c4a-6e9fba0a5c57,d4ad5d93-9a8b-4e23-8729-d4b75a2776e7,39.69,BAIXO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-06-08T00:29:50,A esse reprehenderit non labore voluptatibus sed unde dolore odio.
f52ef403-d909-4719-be5e-a8275e2c2c8e,9f00c4da-4d1b-407d-890c-968217b67e83,39.57,BAIXO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-04-23T00:28:07,Soluta itaque exercitationem corporis beatae.
452dfe55-b9bd-4287-982d-0a17d6067bd4,2a029f44-fb49-4e3c-a346-d5e2d58b5e67,37.86,BAIXO,VALOR_ATIPICO,APROVAR,2026-04-01T19:41:55,Dolore possimus vel voluptate cumque mollitia.
c2d24c7a-7317-4d6b-a41d-c861aa6845fa,a6db2b9d-da2d-428b-b200-a793ac4582f0,91.63,ALTO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-02-01T13:47:43,Fuga aut ad recusandae pariatur ab maiores natus.
b544d5e5-cdac-4a0d-9f41-4c9bbeecc65f,3107a760-14ee-4dc8-b112-71339ef5ad94,87.3,ALTO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-04-01T11:49:03,Porro hic est qui ipsa illum neque id.
becddd76-dade-4b44-9f19-197de35c9b81,89498887-7d36-41cc-ada0-f87a76f96747,72.17,MEDIO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-02-06T00:13:42,Nesciunt ea recusandae consectetur ipsa quae.
bcc17f2b-0cbc-47c7-a2f8-2d942c8459df,421cbd9e-76fe-4caf-99c0-055dd52bd71b,7.97,BAIXO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-05-11T14:45:49,A rerum nam non sit nam sed ipsa.
fd178f9a-d9e3-45d0-8cd2-15c86eb512ac,d9133163-d1cc-451a-9685-2a310af235a3,18.06,BAIXO,DISPOSITIVO_DESCONHECIDO,APROVAR,2026-02-27T15:51:46,Nemo ullam numquam reprehenderit nisi omnis provident dolorem occaecati.
c033b119-ff66-4d0d-8a81-4fd5e1b62646,30c05d04-539b-4ab4-bfcf-b2783b1a3c3d,92.16,ALTO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-02-14T18:19:16,Voluptatibus provident dignissimos occaecati inventore magnam praesentium.
efc8ce5c-5f87-45c6-ae3d-0ba5fafdcc0e,c80d076b-44fb-4f0f-afba-46b780da829c,47.59,MEDIO,MULTIPLAS_TENTATIVAS,APROVAR,2026-05-02T17:27:53,Commodi sapiente eius impedit pariatur harum aliquam.
078ab99f-e50e-47dc-938e-7a5e889cb4f1,b0205c76-9d35-4eb0-b547-01c0f4bb1334,85.42,ALTO,VALOR_ATIPICO,BLOQUEAR,2026-06-29T23:23:34,Commodi culpa perferendis perferendis quam perspiciatis quibusdam dolor officiis.
5202223d-3fad-441c-9848-52c0049fb791,1300bea5-f842-47a7-a819-31cbed079b41,53.87,MEDIO,VALOR_ATIPICO,APROVAR,2026-03-08T05:02:48,Quo aliquid ducimus tenetur impedit ex ut.
5ef43abd-c558-418e-bad3-6fe379651af1,f9e5323d-acf8-4520-a08e-86bfd8ba3812,36.56,BAIXO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-02-28T05:16:30,Doloribus pariatur ut excepturi animi soluta voluptas.
e63b467d-b3e6-4f8c-912a-f7b04c2332ec,6881cc76-1a19-4688-8583-72ec7524be1b,91.43,ALTO,MULTIPLAS_TENTATIVAS,REVISAR,2026-05-26T08:27:54,Quam nemo quasi tempora nemo quasi.
e0072fe9-d2fc-41ea-8f47-f70cea705397,0459b98d-ab52-44e7-8f3b-acb185c7210e,56.54,MEDIO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-01-30T13:41:25,Accusantium tenetur voluptatem adipisci soluta.
30e2a23c-3075-4195-813e-a7aa0e8ac133,db367929-19bd-459a-946d-5ca03d5ff3dc,31.79,BAIXO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-02-05T03:59:18,Aliquam minima perferendis occaecati facere placeat.
88f54143-407f-4cb1-b89c-d352c0f94c2d,389f6522-5ed7-4db5-9c93-0bba86b60335,43.71,MEDIO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-01-31T06:54:21,Eos fugit assumenda fuga laborum quaerat provident perspiciatis officiis.
a639bb8b-d3ff-44f6-b52b-1f4d0fdf73b3,f6be0ffb-c755-4734-b11c-fd4c82412783,6.82,BAIXO,MULTIPLAS_TENTATIVAS,REVISAR,2026-06-11T07:37:12,Placeat a ipsum impedit sunt nam ab autem.
cf888759-e8eb-4f5a-9e6e-5d0eab2e6811,ae20ab15-bd36-4985-a249-58b9f924c81e,78.66,ALTO,VALOR_ATIPICO,BLOQUEAR,2026-04-29T23:18:52,Expedita omnis porro similique accusantium nisi dolores labore.
45cf2061-b887-406b-bd68-60535b003d0c,2972c594-9176-4c99-a5da-bbee49e91cce,83.49,ALTO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-06-06T15:07:27,Occaecati nemo provident similique delectus deleniti facilis voluptatem non recusandae impedit.
11788001-6cec-4e70-989c-0264f67ed98d,69637db9-ce90-490f-8da5-8611be6816bd,75.39,ALTO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-05-28T22:52:54,Cumque aliquid eum hic magnam.
ea4543fd-ca18-47df-86c3-c4e0c430f26e,0ca28381-427a-4091-99a0-1307c705f24a,46.21,MEDIO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-02-24T07:17:36,Similique deleniti dignissimos hic nisi.
997e21e5-e2c9-4a3e-be1f-55ca3493edcc,a038038f-78ce-43da-b6cb-6e70fb620211,70.49,MEDIO,VALOR_ATIPICO,REVISAR,2026-02-04T06:20:05,Quas animi alias nam ea quidem iure rem cupiditate.
80174491-e050-44b7-99c6-fd8c0231df98,8a055f79-83cd-4ece-a363-c2ca726f0a1e,4.44,BAIXO,VALOR_ATIPICO,BLOQUEAR,2026-02-14T00:45:54,Illum quae inventore nihil tempore quam itaque rerum laboriosam.
3799033d-0528-4c98-8bc8-aee3fe659ebf,9611ac08-1601-4d9e-8f54-cbb8867525af,39.95,BAIXO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-05-10T13:16:01,Repellat enim neque adipisci quibusdam architecto quos odit dicta unde.
f33610df-801a-4769-8a7d-56e18b86196e,dc3c5772-9d45-40cf-b6fd-cf278238a3ed,86.03,ALTO,MULTIPLAS_TENTATIVAS,REVISAR,2026-05-26T08:10:56,Vel consequatur eos laborum adipisci quaerat maiores.
eb5d35a9-0349-4f76-bb81-902703ef16d8,ac438b89-bf81-4aea-b4c5-1db5fef5563d,33.16,BAIXO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-06-21T15:43:27,Nulla sint natus eos cupiditate accusantium officia expedita.
3751fa5b-e838-4a2c-9e9d-6c1726ebcf09,771e513e-b95b-4142-8c23-a1cf231c8410,81.13,ALTO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-02-04T19:16:56,Incidunt veniam exercitationem quo atque accusantium neque dolorem.
a3728e33-55d5-40ed-8d3b-65dedf1b762e,948d8704-a9fc-4b6b-83d6-7804d59fbb1e,25.87,BAIXO,VALOR_ATIPICO,REVISAR,2026-02-26T14:36:18,Quam dignissimos expedita libero a quo amet voluptate.
a0a31672-97a5-48da-af6e-22935a9c06ba,a87a0c36-3af3-4147-a786-301f7b6f2702,65.12,MEDIO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-07-10T20:03:00,Id recusandae reiciendis ipsa minima laboriosam.
b504ea3e-d4cf-4da4-8659-04b24ce8f8bb,a21eec60-6adb-4de3-8720-2262d346efb5,84.5,ALTO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-05-01T22:35:47,Vero earum ratione sequi quo.
bef1d008-a687-4b42-8d10-39bb72040505,6bc6b224-8c9e-47ca-9c7d-f931c5a8263d,42.99,MEDIO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-03-15T19:46:49,Architecto consequuntur quos aliquid ipsam asperiores.
fed946aa-8c38-4823-b8d8-06163317f7c3,a86b185e-4971-4b7c-aac5-51945b69897a,20.58,BAIXO,MULTIPLAS_TENTATIVAS,APROVAR,2026-05-10T20:32:00,Ea impedit voluptates minima error inventore doloribus non.
e0a0a80c-f8bf-479c-b84a-64adf65ce351,6f7684b8-aa8f-4c50-adaf-ebb9918068bf,65.69,MEDIO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-06-16T15:49:04,Asperiores suscipit minus qui reiciendis perferendis consectetur sunt eligendi accusamus.
06342339-649e-43f4-89f9-f03e3a7f36a1,83617e98-b974-4bff-b00e-66b0336c7f5a,96.85,ALTO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-06-14T21:39:19,Reiciendis sed laboriosam dolor repellendus.
05ab8bfd-32c0-4d85-8456-135c03bf8013,d1aafefb-c502-41d6-8bdf-509b1506abe0,5.27,BAIXO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-03-21T17:20:27,Suscipit quaerat quas harum enim iste fuga saepe sapiente modi.
821d3bac-278d-4ddc-bd64-336985cf7af6,30f99953-3b79-4c3c-9c24-6b7b322b86da,69.24,MEDIO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-04-20T03:13:34,Debitis ut laboriosam eos tempora recusandae officiis in corrupti.
6b61cf26-b026-4457-8ac2-9aac1ec9f0b4,ae4c71bf-b439-4348-b06c-517f17761350,37.42,BAIXO,VALOR_ATIPICO,REVISAR,2026-03-02T09:08:32,Debitis culpa iure totam blanditiis.
b069ee86-1c88-4790-a292-47d1eb44210f,3ccd8f2a-2301-491a-aa2f-25fc1accd643,72.1,MEDIO,VALOR_ATIPICO,REVISAR,2026-02-06T23:08:39,Veniam doloribus voluptatibus blanditiis numquam aliquid incidunt occaecati fuga soluta.
f6f59033-a266-4ea6-8e2f-690aeb8c14ef,7081dbf8-6492-4c82-af8b-2e86ee83ede0,28.68,BAIXO,VALOR_ATIPICO,REVISAR,2026-02-25T06:03:45,Iste iure aliquam quidem tenetur maiores doloremque impedit.
baa5fba3-ae47-4d13-ac08-354f871efaed,2d83c331-23e9-4c7f-b541-bc5fbf7ee289,59.23,MEDIO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-06-25T21:36:17,Voluptates laborum quos quaerat eius cupiditate sed.
50440ad1-3527-4cc1-b8b7-462ba4521f6e,adfdcaba-f9a6-4917-a2b7-02e04072bcdd,34.97,BAIXO,VALOR_ATIPICO,BLOQUEAR,2026-03-24T03:33:15,Voluptatem asperiores in ullam sed dolorem.
513b6a6e-ca92-439d-86b4-a65cf0d712b7,153f5646-8b91-4d94-9e64-a334d1992c27,17.84,BAIXO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-03-24T22:36:49,Soluta reiciendis esse perspiciatis architecto a nostrum ea nobis.
514f2770-25dc-4653-96f0-1f344f17319b,aec4be4f-903e-44a8-bdd0-d6e1cedc0581,57.49,MEDIO,MULTIPLAS_TENTATIVAS,APROVAR,2026-06-08T02:21:14,Ea accusantium in minima dolore quidem suscipit.
4e0b5f04-288f-4aba-88bc-921678a8152e,7a54dc33-cd11-4192-8033-bf2e6374327f,7.25,BAIXO,VALOR_ATIPICO,APROVAR,2026-07-10T04:48:40,Magni modi magnam numquam eos error pariatur quaerat.
49db6d8e-9372-4d30-b123-0002dfab3d41,66a1503d-fa41-4398-997f-f4ce5fed2e7b,5.21,BAIXO,MULTIPLAS_TENTATIVAS,REVISAR,2026-06-03T11:31:32,In molestias nihil similique voluptates veniam recusandae.
fdced53f-354d-4730-bf2d-4a3154337968,3882f70d-c395-4338-b358-7d88c1f0e1f7,76.93,ALTO,MULTIPLAS_TENTATIVAS,REVISAR,2026-06-12T15:30:54,Ipsum inventore dolore expedita voluptate odit.
ba907816-d7b6-4c03-9644-81a5ffad868e,2058d463-d0c8-4aed-af7c-1aab3690997f,56.1,MEDIO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-05-05T04:24:35,Reiciendis reiciendis ducimus vel earum dolor.
10a58fdb-1d51-49dc-8405-63f12282edbf,bab913a4-b080-47bd-9e90-fa104388750f,86.41,ALTO,VALOR_ATIPICO,BLOQUEAR,2026-03-26T19:11:31,Sint consequatur magni quasi qui quos quia facilis error ad.
2dcc74d2-3695-40a4-b310-fdcd19ac6d32,0ebd0882-699c-4169-a7cd-66743fe54109,82.55,ALTO,DISPOSITIVO_DESCONHECIDO,APROVAR,2026-07-17T10:12:55,Accusamus asperiores sint neque molestias excepturi expedita fugit exercitationem minima.
a2a52d12-650b-4933-91b9-2c3a2506c28f,5fcb3bc0-cec8-4378-928f-608e90638537,39.28,BAIXO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-04-21T12:43:43,Incidunt explicabo officiis beatae eveniet blanditiis.
ca5beb24-0c6e-481f-9bd6-b153996c07be,2ca5d546-4a33-4f00-9153-1f08900286c8,71.93,MEDIO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-03-13T15:19:25,In dignissimos consectetur sapiente in iste enim ratione dolores incidunt.
1d8fcad5-317c-4a86-86fe-c33535cc05f0,471e2856-ee70-4caa-b211-f500349a19c2,55.38,MEDIO,DISPOSITIVO_DESCONHECIDO,APROVAR,2026-07-20T11:04:31,Quae natus atque pariatur architecto fuga accusantium quam quod.
6551788c-8b5c-410c-80bb-807a4137dec7,797b4784-4646-4b9c-866b-a1e7ac7ea90e,25.65,BAIXO,MULTIPLAS_TENTATIVAS,APROVAR,2026-04-23T06:13:32,Doloremque debitis nam fuga ut hic earum.
8b7109e7-42b6-48ef-98bb-c316cd8f9fca,0d167c20-bbba-4363-8146-5adde29e0bef,77.61,ALTO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-01-30T11:43:23,Quam in corrupti autem non in error.
e7a30aa6-82f5-4dda-9bbb-5dd91b9f1785,61213205-bd0a-4dad-8236-241d7ec89f98,76.38,ALTO,VALOR_ATIPICO,REVISAR,2026-06-18T20:53:26,Eos in quas quam vitae.
8dfb5f93-a38f-4037-8fcd-47f1a40d05b4,e64d9d70-49b0-4867-bfc9-03d6b1f12b8a,98.86,ALTO,MULTIPLAS_TENTATIVAS,APROVAR,2026-04-25T08:30:06,At impedit laudantium consequatur nihil asperiores.
82b38ef7-238e-4853-b490-6546d7479f5d,f5861c39-3c24-4ae6-a6d9-18ab7a577b3d,51.04,MEDIO,DISPOSITIVO_DESCONHECIDO,APROVAR,2026-06-03T14:04:35,Minus inventore dolorem soluta animi distinctio.
6b6e8127-f47f-431e-b7e9-cb7072ad4588,42b0b237-6c95-4189-be6e-177be2ab2fcf,30.8,BAIXO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-05-28T04:44:27,Perspiciatis dolorem earum expedita nam sit illum fugiat at perferendis.
a4e2c4e8-bdf6-4f54-943d-da8533805b1f,47d84d8b-64f2-4464-9649-772808754682,79.04,ALTO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-02-13T16:03:35,Ab architecto accusamus ad consectetur.
fec6dd6b-9093-4999-8bad-262da4e2dad3,cd17154a-8889-4cc2-8152-b3ee8357d2f6,29.53,BAIXO,VALOR_ATIPICO,BLOQUEAR,2026-02-21T20:46:29,Explicabo porro tenetur quisquam saepe magnam iusto aut.
58df5dc6-78d0-460b-8599-e478ebed4e97,8a910c82-e6e8-4602-a374-948b2ff7d194,54.83,MEDIO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-02-16T13:26:25,Ullam animi ut accusamus quae.
52b550a3-0359-494d-b597-785708facab1,be126684-a187-4c7f-9f77-82ab6065e8f8,73.53,MEDIO,MULTIPLAS_TENTATIVAS,REVISAR,2026-05-23T12:56:38,Doloribus ex dicta odit tempore repellendus sunt similique veritatis accusamus.
dad98c14-e716-4d27-9f0d-3df285af876d,a47fab83-e445-4a5b-8e9b-eb2e9e8e7fc8,65.74,MEDIO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-05-30T19:52:57,Nihil ab labore nesciunt voluptate.
e1840d80-c0c5-4a38-b968-569c4d2044af,7e27ba03-6277-4583-83da-d99ba91432d5,44.39,MEDIO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-02-27T22:30:27,Vitae quo voluptates excepturi quia ut repellendus.
